brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Suzuki,2018-09-26, ID: 1826391,Swift ,3300.0,2005,,White,Hatchback,,Right,,1.3,Petrol,,,150000.0,Automatic,
VAZ(Lada),2018-09-26, ID: 1826155,2170 Priora ,4450.0,2011,,Silver,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
VAZ(Lada),2018-09-26, ID: 1826032,2170 Priora ,3600.0,2008,,Other color,Sedan,,Left,,,Astragalus,,,175000.0,Mechanical,
Volkswagen,2018-09-26, ID: 1825934,Touareg ,7500.0,2004,,black,Universal,,Left,,V8 4.2,Petrol,,,218000.0,Automatic,
Volkswagen,2018-09-26, ID: 1825792,Passat ,5400.0,2007,16,black,Sedan,150.0,Left,4.0,2.0 FSI,Petrol,2.0,black,135000.0,Automatic,Front
Volkswagen,2018-09-25, ID: 1825527,Jetta ,8100.0,2012,,black,Sedan,,Left,,2.5,Petrol,,,98000.0,Kiaavtomat,
Suzuki,2018-09-25, ID: 1825488,SX 4 ,5900.0,2010,,Silver,Sedan,,Left,,,Petrol,,,109000.0,Automatic,
VAZ(Lada),2018-09-25, ID: 1825484,2106 ,5000.0,2002,,White,Sedan,,Left,,21065,Petrol,,,34000.0,Mechanical,
VAZ(Lada),2018-09-25, ID: 1825401,2112 ,3000.0,2007,,black,Hatchback,,Left,,,Astragalus,,,240000.0,Mechanical,
VAZ(Lada),2018-09-25, ID: 1825369,2172 Priora ,4200.0,2012,,black,Hatchback,,Left,,,Petrol,,,102000.0,Mechanical,
Suzuki,2018-09-25, ID: 1825265,SX 4 ,4998.0,2008,,black,Sedan,,Left,,SX4 SPORT,Astragalus,,,97000.0,Automatic,
Volkswagen,2018-09-25, ID: 1825175,Touareg ,8000.0,2005,,Silver,Truck:,,Left,,,Astragalus,,,17666.0,Automatic,
Volkswagen,2018-09-25, ID: 1825169,Passat ,2800.0,2002,,Silver,Sedan,,Left,,V6 2.8,Astragalus,,,230000.0,Automatic,
VAZ(Lada),2018-09-25, ID: 1825054,2107 ,2800.0,2011,,black,Sedan,,Left,,,Astragalus,,,29000.0,Mechanical,
VAZ(Lada),2018-09-25, ID: 1825010,2115 ,1700.0,2007,,Silver,Sedan,,Left,,,Petrol,,,120000.0,Mechanical,
Volkswagen,2018-09-25, ID: 1824946,Passat ,2700.0,2004,,Blue,Sedan,,Left,,,Astragalus,,,130000.0,Automatic,
Volkswagen,2018-09-25, ID: 1824728,Jetta ,3700.0,2003,,Silver,Sedan,,Left,,1.8 turbo,Petrol,,,166000.0,Automatic,
Volkswagen,2018-09-25, ID: 1824721,Golf ,4000.0,2004,,Silver,Hatchback,116.0,Right,,1.6 FSI,Petrol,1.6,,147000.0,Automatic,
Volkswagen,2018-09-25, ID: 1824578,Passat ,2700.0,2000,,White,Sedan,,Left,,"1,8turbo",Astragalus,,,78000.0,Automatic,
Suzuki,2018-09-25, ID: 1824516,Swift ,4300.0,2006,,yellow,Hatchback,,Right,,Spirt 1.6,Petrol,,,150000.0,Mechanical,
Volkswagen,2018-09-25, ID: 1824461,Golf ,5200.0,2004,,Blue,Hatchback,,Left,,2.0 FSI,Petrol,,,107455.0,Automatic,
VAZ(Lada),2018-09-25, ID: 1824393,2121 ,3800.0,2004,,White,Truck:,,Left,,,Petrol,,,10.0,Mechanical,
VAZ(Lada),2018-09-24, ID: 1824337,2109 ,2.0618556701030926,2004,,White,Sedan,,Left,,,Astragalus,,,900000.0,Mechanical,
VAZ(Lada),2018-09-24, ID: 1824338,2109 ,2.0618556701030926,2004,,White,Sedan,,Left,,,Astragalus,,,900000.0,Mechanical,
VAZ(Lada),2018-09-24, ID: 1824336,2109 ,2.0618556701030926,2004,,White,Sedan,,Left,,,Astragalus,,,900000.0,Mechanical,
VAZ(Lada),2018-09-24, ID: 1824272,2114 ,3500.0,2012,14,black,Sedan,81.0,Left,4.0,,Petrol,1.5,Grey,50000.0,Mechanical,Front
Volkswagen,2018-09-24, ID: 1824207,Touareg ,7500.0,2006,17,cyan,Truck:,241.0,Left,6.0,,Astragalus,3.2,Grey,185000.0,Automatic,Wheel drive
Porsche,2018-09-24, ID: 1824141,Cayenne ,16200.0,2008,,black,Truck:,,Left,,4.8,Petrol,,,140000.0,Automatic,
Suzuki,2018-09-24, ID: 1823798,S-Cross ,23.298969072164947,2018,17,black,Hatchback,140.0,Left,4.0,SUV,Petrol,1.4,black,10.0,Automatic,
Suzuki,2018-09-24, ID: 1823789,Vitara ,22.47422680412371,2018,17,White,Hatchback,120.0,Left,4.0,SUV,Petrol,1.6,black,10.0,Automatic,Wheel drive
Peugeot,2018-09-24, ID: 1823555,206 ,3200.0,2006,,Silver,Sedan,,Left,,1.4,Petrol,,,80000.0,Automatic,
Volkswagen,2018-09-24, ID: 1823521,Passat ,3200.0,2002,,black,Sedan,,Left,,2.8,Astragalus,,,12.0,Automatic,
Volkswagen,2018-09-24, ID: 1823518,Touareg ,6800.0,2004,,Silver,Hatchback,,Left,,320,Petrol,,,150000.0,Automatic,
VAZ(Lada),2018-09-24, ID: 1823380,2114 ,3700.0,2012,,Other color,Sedan,,Left,,,Petrol,,,98000.0,Mechanical,
Subaru,2018-09-24, ID: 1823204,Forester ,1000.0,2002,,Silver,Universal,,Right,,Vtarvac,Astragalus,,,200000.0,Automatic,
Suzuki,2018-09-24, ID: 1823157,SX 4 ,4200.0,2006,,cyan,Hatchback,,Right,,AWD,Petrol,,,83000.0,Automatic,
Subaru,2018-09-24, ID: 1823129,Legacy ,4583.0,2006,,green,Sedan,180.0,Right,,2.0,Petrol,2.0,black,124000.0,Automatic,Wheel drive
Volkswagen,2018-09-23, ID: 1823037,Jetta ,5500.0,2006,16,black,Sedan,150.0,Left,,,Petrol,2.5,Beige,180000.0,Mechanical,Front
Volkswagen,2018-09-23, ID: 1822940,Touareg ,7000.0,2004,,White,Truck:,,Left,,,Petrol,,,195000.0,Kiaavtomat,
VAZ(Lada),2018-09-23, ID: 1822910,2107 ,2000.0,2006,,White,Sedan,,Left,,,Astragalus,,,160000.0,Mechanical,
VAZ(Lada),2018-09-23, ID: 1822886,2114 ,2400.0,2008,,black,Hatchback,,Left,,2114 samara,Petrol,,,111.0,Mechanical,
Volvo,2018-09-23, ID: 1822767,S60 ,10600.0,2012,19,black,Sedan,150.0,Left,4.0,1.6 T4,Petrol,1.6,black,115000.0,Automatic,Front
Volkswagen,2018-09-23, ID: 1822698,Passat CC ,15500.0,2012,18,White,Sedan,211.0,Left,,2.0 T,Petrol,,,120.0,Automatic,Front
Volkswagen,2018-09-23, ID: 1822697,Passat CC ,15500.0,2012,18,White,Sedan,211.0,Left,,2.0 T,Petrol,,,120.0,Automatic,Front
VAZ(Lada),2018-09-23, ID: 1822655,2107 ,2700.0,2006,,White,Sedan,,Left,,"1,6 ingektor",Astragalus,,,80000.0,Mechanical,
Volkswagen,2018-09-23, ID: 1822569,Passat ,6200.0,2008,,black,Sedan,,Left,,2.0 T,Petrol,,,118000.0,Automatic,
VAZ(Lada),2018-09-23, ID: 1822512,2107 ,3200.0,2010,,black,Sedan,,Left,,,Astragalus,,,90000.0,Mechanical,
VAZ(Lada),2018-09-23, ID: 1822511,2107 ,3200.0,2010,,black,Sedan,,Left,,,Astragalus,,,90000.0,Mechanical,
Peugeot,2018-09-23, ID: 1822482,Boxer ,15500.0,2011,17,White,Minivan / Minibus,,Left,4.0,,Diesel,2.2,black,300000.0,Mechanical,
Suzuki,2018-09-23, ID: 1822461,Celerio ,5000.0,2010,,Other color,Hatchback,,Left,,,Petrol,,,52524.0,Automatic,
Skoda,2018-09-23, ID: 1822295,Fabia ,3700.0,2007,14,black,Hatchback,64.0,Left,,,Petrol,1.2,black,98000.0,Mechanical,Front
Porsche,2018-09-22, ID: 1822220,Cayenne ,9800.0,2004,20,black,Truck:,250.0,Left,6.0,Cayenne3.2,Petrol,3.2,Beige,250000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-22, ID: 1822195,2107 ,3300.0,2011,,black,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Suzuki,2018-09-22, ID: 1822160,SX 4 ,4100.0,2008,,black,Hatchback,,Right,,,Petrol,,,10.0,Automatic,
VAZ(Lada),2018-09-22, ID: 1822113,2105 ,1340.2061855670104,2002,,Cherry,Sedan,,Left,,,Astragalus,,,125430.0,Mechanical,
VAZ(Lada),2018-09-22, ID: 1822055,2107 ,3300.0,2012,,red,Universal,,Left,,,Petrol,,,100000.0,Mechanical,
VAZ(Lada),2018-09-22, ID: 1821918,2107 ,1800.0,2005,13,red,Sedan,75.0,Left,4.0,,Astragalus,1.6,Grey,1600.0,Mechanical,Rear
Volkswagen,2018-09-22, ID: 1821847,Passat ,2800.0,2001,,Silver,Sedan,,Left,,,Astragalus,,,2000.0,Automatic,
Volkswagen,2018-09-22, ID: 1821796,Passat ,2800.0,2001,,Silver,Sedan,,Left,,,Astragalus,,,2000.0,Automatic,
Volkswagen,2018-09-22, ID: 1821594,Jetta ,8200.0,2012,,black,Sedan,,Left,,,Petrol,,,68000.0,Automatic,
VAZ(Lada),2018-09-22, ID: 1821557,2170 Priora ,3900.0,2009,,Grey,Hatchback,,Left,,,Petrol,,,103000.0,Mechanical,
Volkswagen,2018-09-22, ID: 1821532,Passat ,4800.0,2005,,Grey,Sedan,,Left,,,Petrol,,,2446.0,Automatic,
VAZ(Lada),2018-09-22, ID: 1821451,2107 ,2900.0,2010,,Grey,Sedan,,Left,,,Astragalus,,,125000.0,Mechanical,
VAZ(Lada),2018-09-21, ID: 1821315,2110 ,1752.5773195876288,2006,,Other color,Sedan,,Right,,,Astragalus,,,200000.0,Mechanical,
Volkswagen,2018-09-21, ID: 1821168,Passat ,5500.0,2006,,White,Sedan,,Left,,2.0 T FSI,Petrol,,,191000.0,Automatic,
Volkswagen,2018-09-21, ID: 1821137,Polo ,3900.0,2004,,black,Hatchback,,Left,,,Petrol,,,123000.0,Automatic,
Volkswagen,2018-09-21, ID: 1821123,Golf ,2500.0,2001,,Blue,Sedan,,Left,,,Petrol,,,111111.0,Automatic,
VAZ(Lada),2018-09-21, ID: 1821112,2115 ,1700.0,2004,,Silver,Sedan,,Left,,,Petrol,,,200000.0,Mechanical,
Volkswagen,2018-09-21, ID: 1821072,Touareg ,10500.0,2007,,White,Truck:,,Left,,,Petrol,,,150000.0,Automatic,
Volkswagen,2018-09-21, ID: 1821036,Touareg ,13500.0,2007,,black,Truck:,,Left,,3.6 FSI,Petrol,,,155600.0,Automatic,
Volkswagen,2018-09-21, ID: 1821001,Golf ,4500.0,2007,,Blue,Hatchback,,Left,,Rabbit,Astragalus,,,222000.0,Automatic,
Subaru,2018-09-21, ID: 1820900,Legacy ,4700.0,2005,,Silver,Sedan,,Left,,,Astragalus,,,118000.0,Automatic,
VAZ(Lada),2018-09-21, ID: 1820867,2107 ,2700.0,2009,15,White,Sedan,89.0,Left,,1.7,Astragalus,1.7,black,85000.0,Mechanical,Rear
Volkswagen,2018-09-21, ID: 1820816,Passat CC ,8800.0,2009,17,Grey,Coupe,200.0,Left,,2.0TFI,Petrol,2.0,black,110000.0,Automatic,Front
VAZ(Lada),2018-09-21, ID: 1820795,2170 Priora ,4001.0,2012,,black,Sedan,,Left,,,Astragalus,,,1000.0,Mechanical,
Volkswagen,2018-09-21, ID: 1820698,Golf ,3000.0,2000,16,black,Hatchback,115.0,Left,,JAHRE 25,Astragalus,2.0,,295000.0,Automatic,Front
Subaru,2018-09-21, ID: 1820538,Legacy ,5500.0,2006,17,black,Sedan,180.0,Right,4.0,b-sports,Petrol,2.0,black,109000.0,Automatic,Wheel drive
Volkswagen,2018-09-21, ID: 1820537,Jetta ,3500.0,2002,15,black,Sedan,115.0,Left,4.0,2.0 l benzin,Petrol,2.0,black,168000.0,Automatic,Front
Suzuki,2018-09-21, ID: 1820513,SX 4 ,4400.0,2009,,White,Sedan,,Left,,,Petrol,,,127000.0,Automatic,
Volkswagen,2018-09-21, ID: 1820489,Touareg ,21000.0,2012,19,Silver,Truck:,280.0,Left,6.0,3.6 FSI,Petrol,3.6,black,44000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-20, ID: 1820366,2114 ,2350.0,2008,13,black,Hatchback,81.0,Left,8.0,1.6,Petrol,1.6,,185000.0,Mechanical,
VAZ(Lada),2018-09-20, ID: 1820308,Kalina ,1900.0,2008,,Blue,Sedan,,Left,,,Petrol,,,124898.0,Mechanical,
Porsche,2018-09-20, ID: 1820207,Cayenne ,10000.0,2004,,Silver,Truck:,,Left,,4.5 FULL,Petrol,,,150000.0,Automatic,
VAZ(Lada),2018-09-20, ID: 1820172,2107 ,3000.0,2010,,White,Sedan,,Left,,,Petrol,,,20.0,Mechanical,
Porsche,2018-09-20, ID: 1820147,Cayenne ,9000.0,2004,20,black,Truck:,340.0,Left,8.0,4.5,Astragalus,4.5,Beige,252.0,Automatic,Wheel drive
VAZ(Lada),2018-09-20, ID: 1820135,2170 Priora ,4800.0,2010,15,Silver,Sedan,98.0,Left,16.0,,Astragalus,1.6,black,107000.0,Mechanical,Front
Volkswagen,2018-09-20, ID: 1819916,Transporter ,3000.0,2007,,cyan,Minivan / Minibus,,Left,,T5,Astragalus,,,390000.0,Mechanical,
VAZ(Lada),2018-09-20, ID: 1819557,2170 Priora ,4200.0,2011,,black,Sedan,,Left,,,Petrol,,,147000.0,Mechanical,
VAZ(Lada),2018-09-20, ID: 1819553,2107 ,1800.0,2005,,White,Sedan,,Left,,,Astragalus,,,150000.0,Mechanical,
Porsche,2018-09-20, ID: 1819542,Cayenne ,11000.0,2004,,black,Truck:,,Left,,ԳԱԶԻ ԲԱԼՈՆ ԻԺԵԿՏՈՐ,Astragalus,4.5,,190000.0,Automatic,Wheel drive
Subaru,2018-09-20, ID: 1819502,Traviq ,3200.0,2001,,White,Universal,147.0,Right,,,Astragalus,2.2,,240000.0,Automatic,Front
VAZ(Lada),2018-09-20, ID: 1819397,2170 Priora ,3800.0,2008,,black,Sedan,,Left,,s,Astragalus,,,105000.0,Mechanical,
Porsche,2018-09-20, ID: 1819393,Cayenne ,16500.0,2008,20,black,Universal,301.0,Left,6.0,,Astragalus,3.6,Other color,121000.0,Automatic,Wheel drive
Volkswagen,2018-09-19, ID: 1819312,Golf ,3800.0,2000,17,White,Coupe,75.0,Left,4.0,1.4 16kl,Astragalus,1.4,black,250000.0,Mechanical,Front
Volkswagen,2018-09-19, ID: 1819300,Golf ,3600.0,2003,16,Silver,Hatchback,,Switched from right to left,4.0,,Petrol,2.0,Grey,140000.0,Automatic,Front
Volkswagen,2018-09-19, ID: 1819260,Passat CC ,10000.0,2010,,black,Sedan,,Left,,1.8 TSI,Petrol,,,46000.0,Automatic,
VAZ(Lada),2018-09-19, ID: 1819224,2114 ,2100.0,2006,,black,Hatchback,,Left,,8 klapan,Astragalus,,,170000.0,Mechanical,
VAZ(Lada),2018-09-19, ID: 1819077,2107 ,1500.0,2007,,Blue,Sedan,,Left,,,Petrol,,,33000.0,Mechanical,
VAZ(Lada),2018-09-19, ID: 1819015,2107 ,2800.0,2010,,Silver,Sedan,,Left,,,Astragalus,,,66500.0,Mechanical,
VAZ(Lada),2018-09-19, ID: 1819014,2107 ,2800.0,2010,,Silver,Sedan,,Left,,,Astragalus,,,66500.0,Mechanical,
VAZ(Lada),2018-09-19, ID: 1818719,2172 Priora ,3800.0,2012,,black,Hatchback,,Left,,,Petrol,,,150000.0,Mechanical,
Volkswagen,2018-09-19, ID: 1818658,EOS ,6000.0,2006,18,black,Coupe,240.0,Right,4.0,,Petrol,2.0,black,140000.0,Variator:,Front
Volkswagen,2018-09-19, ID: 1818483,Passat ,4900.0,2005,,White,Sedan,,Left,,2.0L FSI,Petrol,,,210000.0,Automatic,
VAZ(Lada),2018-09-19, ID: 1818424,2110 ,2300.0,2005,15,black,Sedan,,Left,,,Petrol,1.6,black,233000.0,Mechanical,Front
VAZ(Lada),2018-09-19, ID: 1818321,2170 Priora ,5400.0,2013,,black,Sedan,,Left,,1.6 16 klapan,Petrol,,,85000.0,Mechanical,
VAZ(Lada),2018-09-18, ID: 1818068,2115 ,3500.0,2012,,Other color,Sedan,,Left,,,Petrol,,,95000.0,Mechanical,
VAZ(Lada),2018-09-18, ID: 1818028,2115 ,2800.0,2007,,Grey,Sedan,,Left,,,Astragalus,,,160000.0,Mechanical,
Peugeot,2018-09-18, ID: 1818001,Partner ,6000.0,2005,,White,Universal,,Left,,SARNARAN,Diesel,,,180000.0,Mechanical,
VAZ(Lada),2018-09-18, ID: 1817891,2110 ,2700.0,2000,,cyan,Sedan,,Left,,2001-2001-expert,Petrol,,,102000.0,Mechanical,
Volkswagen,2018-09-18, ID: 1817832,Jetta ,3200.0,2002,15,black,Sedan,,Left,4.0,2002 volkswagen jetta,Petrol,2.0,black,198000.0,Automatic,Rear
Volkswagen,2018-09-18, ID: 1817825,Touareg ,7800.0,2008,,Grey,Truck:,,Left,,Wolksvagen,Petrol,,,160000.0,Automatic,
Volkswagen,2018-09-18, ID: 1817824,Touareg ,8000.0,2008,,Grey,Truck:,,Left,,Wolksvagen,Petrol,,,161000.0,Automatic,
Volkswagen,2018-09-18, ID: 1817557,Jetta ,2800.0,2004,,Grey,Sedan,,Left,,2.0,Astragalus,,,170000.0,Automatic,
Porsche,2018-09-18, ID: 1817521,Cayenne ,30000.0,2011,21,black,Truck:,400.0,Left,8.0,S 4.8 L,Petrol,4.8,Beige,133000.0,Automatic,Wheel drive
Subaru,2018-09-18, ID: 1817137,Legacy ,4300.0,2005,17,Silver,Universal,180.0,Right,4.0,Subaru,Astragalus,2.0,black,154000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-18, ID: 1817127,2115 ,2100.0,2006,15,Other color,Sedan,98.0,Left,4.0,Lada 21015,Petrol,1.6,,210000.0,Mechanical,Front
Suzuki,2018-09-18, ID: 1817092,SX 4 ,5400.0,2007,,orange,Hatchback,146.0,Left,4.0,SX4 cross,Petrol,2.0,black,150000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-17, ID: 1816898,2172 Priora ,2800.0,2008,,black,Hatchback,,Left,,Lada Priora 2172,Petrol,,,170000.0,Mechanical,
Suzuki,2018-09-17, ID: 1816893,SX 4 ,5500.0,2006,,White,Hatchback,,Left,,,Petrol,,,150000.0,Automatic,
Volkswagen,2018-09-17, ID: 1816844,Passat ,2600.0,2003,,Grey,Sedan,,Left,,2.8լ,Astragalus,,,237000.0,Automatic,
VAZ(Lada),2018-09-17, ID: 1816841,21099 ,1800.0,2002,,Grey,Sedan,,Left,,GAZ ANTERI VIJAK SHAT SHTAP,Astragalus,,,11111.0,Mechanical,
Porsche,2018-09-17, ID: 1816800,Cayenne ,41500.0,2013,21,White,Universal,420.0,Left,,GTS,Petrol,4.8,black,81000.0,Automatic,Wheel drive
Volvo,2018-09-17, ID: 1816564,S80 ,4200.0,2001,,Blue,Sedan,,Left,,2.4,Petrol,,,214000.0,Automatic,
VAZ(Lada),2018-09-17, ID: 1816536,2107 ,3500.0,2012,,Blue,Sedan,,Left,,,Petrol,,,70000.0,Mechanical,
VAZ(Lada),2018-09-17, ID: 1816202,2121 ,3500.0,2002,16,White,Truck:,83.0,Left,4.0,,Astragalus,1.7,,220000.0,Mechanical,Wheel drive
VAZ(Lada),2018-09-17, ID: 1816167,2172 Priora ,6000.0,2014,,black,Sedan,,Left,,,Petrol,,,63500.0,Mechanical,
VAZ(Lada),2018-09-17, ID: 1816007,2107 ,1546.3917525773195,2008,,White,Sedan,,Left,,17.09.2019,Astragalus,,,660000.0,Mechanical,
VAZ(Lada),2018-09-17, ID: 1815932,2115 ,1500.0,2005,,black,Sedan,,Left,,,Astragalus,,,180000.0,Mechanical,
Volkswagen,2018-09-16, ID: 1815788,Passat CC ,9000.0,2009,18,Silver,Sedan,200.0,Left,4.0,2.0tsi,Petrol,2.0,black,91000.0,Automatic,Front
Suzuki,2018-09-16, ID: 1815758,Grand Vitara ,7300.0,2006,17,White,Universal,140.0,Left,,2.0,Astragalus,2.0,black,200000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-16, ID: 1815711,2107 ,3000.0,2010,,White,Sedan,,Left,,1.7 l,Astragalus,,,135000.0,Mechanical,
Porsche,2018-09-16, ID: 1815591,Cayenne ,12000.0,2005,,White,Sedan,,Left,,,Petrol,,,148000.0,Automatic,
Volkswagen,2018-09-16, ID: 1815576,Transporter ,9500.0,2008,16,White,Furgon:,102.0,Left,4.0,Bernatar,Diesel,1.9,Grey,328000.0,Mechanical,Front
Subaru,2018-09-16, ID: 1815440,Legacy ,4000.0,2003,17,Blue,Sedan,150.0,Right,4.0,,Petrol,2.0,black,99000.0,Automatic,Wheel drive
Volkswagen,2018-09-16, ID: 1815418,Passat ,9600.0,2012,,White,Sedan,,Left,,2.5 SEL,Petrol,,,106000.0,Automatic,
Volkswagen,2018-09-16, ID: 1815396,Passat ,4300.0,2007,,Blue,Sedan,,Left,,2.0,Petrol,,,208000.0,Automatic,
Porsche,2018-09-16, ID: 1815157,Cayenne ,17200.0,2008,20,black,Truck:,388.0,Left,6.0,"S 4,8",Petrol,4.8,Other color,102000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-16, ID: 1815066,2114 ,2400.0,2009,,black,Hatchback,,Left,,,Astragalus,,,200000.0,Mechanical,
Volkswagen,2018-09-16, ID: 1815064,Passat ,5500.0,2007,,Blue,Sedan,,Left,,2.0 FSI,Petrol,,,145000.0,Automatic,
VAZ(Lada),2018-09-15, ID: 1814889,2107 ,2800.0,2008,13,White,Sedan,74.0,Left,4.0,,Astragalus,1.5,Grey,63000.0,Mechanical,Rear
VAZ(Lada),2018-09-15, ID: 1814865,2107 ,3700.0,2008,,White,Sedan,,Left,,,Astragalus,,,90000.0,Mechanical,
VAZ(Lada),2018-09-15, ID: 1814850,2114 ,2100.0,2006,,Other color,Hatchback,,Left,,Vaz 2114 Gaz 1.3 2006 tiv,Astragalus,,,240000.0,Mechanical,
VAZ(Lada),2018-09-15, ID: 1814837,2114 ,2200.0,2006,,Silver,Hatchback,,Left,,,Astragalus,,,250000.0,Mechanical,
VAZ(Lada),2018-09-15, ID: 1814811,2107 ,3000.0,2004,,Blue,Furgon:,,Left,,1.6,Astragalus,,,26000.0,Mechanical,
VAZ(Lada),2018-09-15, ID: 1814804,2105 ,3000.0,2004,,Blue,Furgon:,,Left,,1.6,Astragalus,,,26000.0,Mechanical,
VAZ(Lada),2018-09-15, ID: 1814751,2107 ,2500.0,2009,,White,Sedan,,Left,,,Astragalus,,,95000.0,Mechanical,
Skoda,2018-09-15, ID: 1814511,Octavia ,4700.0,2006,,Silver,Sedan,,Left,,1.6 S R,Astragalus,,,243000.0,Mechanical,
Porsche,2018-09-15, ID: 1814331,Panamera ,44000.0,2011,,White,Sedan,,Left,,,Petrol,,,23000.0,Automatic,
Volkswagen,2018-09-15, ID: 1814284,Jetta ,7300.0,2013,,Grey,Sedan,115.0,Left,,Jetta 2.0 / 115HP / U.S edition,Petrol,,black,104189.0,Automatic,Front
VAZ(Lada),2018-09-15, ID: 1814233,2115 ,2300.0,2004,,Blue,Sedan,,Left,,,Astragalus,,,220000.0,Mechanical,
Porsche,2018-09-15, ID: 1814220,Cayenne ,63000.0,2016,,black,Truck:,420.0,Left,,,Petrol,3.6,Other color,53000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-15, ID: 1814021,2107 ,1500.0,2007,,White,Sedan,,Left,,,Astragalus,,black,231000.0,Mechanical,
Peugeot,2018-09-15, ID: 1813988,308 ,6000.0,2010,,White,Hatchback,,Left,,,Petrol,,,134000.0,Automatic,
Volkswagen,2018-09-15, ID: 1813970,Caddy ,8500.0,2011,,White,Furgon:,86.0,Left,4.0,,Petrol,1.2,black,109000.0,Mechanical,Front
Volkswagen,2018-09-15, ID: 1813859,Passat ,3000.0,2001,15,Silver,Sedan,193.0,Left,6.0,Stap,Astragalus,2.8,black,180000.0,Automatic,Front
Volkswagen,2018-09-14, ID: 1813793,Golf ,6500.0,2010,,Silver,Hatchback,,Left,,GOLF6,Petrol,,,96000.0,Automatic,
Suzuki,2018-09-14, ID: 1813779,Swift ,3550.0,2006,,White,Sedan,,Right,,,Astragalus,,,130000.0,Automatic,
Volkswagen,2018-09-14, ID: 1813707,Golf ,3500.0,2000,15,Silver,Hatchback,115.0,Left,4.0,4,Astragalus,2.0,black,250000.0,Automatic,Front
VAZ(Lada),2018-09-14, ID: 1813688,2115 ,4200.0,2006,,Other color,Sedan,,Left,,,Petrol,,,150000.0,Mechanical,
VAZ(Lada),2018-09-14, ID: 1813670,2107 ,4300.0,2011,,Silver,Sedan,,Left,,,Petrol,,,1120.0,Mechanical,
VAZ(Lada),2018-09-14, ID: 1813588,2170 Priora ,3800.0,2008,,black,Sedan,,Left,,p,Astragalus,,,105000.0,Mechanical,
VAZ(Lada),2018-09-14, ID: 1813454,2172 Priora ,3100.0,2010,,Grey,Hatchback,,Left,,,Petrol,,,112.0,Mechanical,
Suzuki,2018-09-14, ID: 1813441,Grand Vitara ,6500.0,2006,17,Blue,Truck:,185.0,Left,6.0,,Astragalus,2.7,black,170000.0,Automatic,Wheel drive
VAZ(Lada),2018-09-14, ID: 1813425,2172 Priora ,3000.0,2009,,black,Hatchback,,Left,8.0,16 valve,Petrol,1.6,black,155000.0,Mechanical,Front
Suzuki,2018-09-14, ID: 1813339,SX 4 ,24000.0,2017,,Grey,Hatchback,,Left,,,Petrol,,,11000.0,Automatic,
Volkswagen,2018-09-14, ID: 1813281,Passat CC ,9500.0,2010,17,White,Sedan,160.0,Left,4.0,cc 1.8,Petrol,1.8,black,127000.0,Automatic,Front
VAZ(Lada),2018-09-14, ID: 1813172,2106 ,1600.0,2003,,Silver,Sedan,,Left,,,Astragalus,,,150000.0,Mechanical,
VAZ(Lada),2018-09-14, ID: 1813093,2110 ,2500.0,2007,,black,Sedan,,Left,,,Astragalus,,,199996.0,Mechanical,
VAZ(Lada),2018-09-14, ID: 1812955,2107 ,2800.0,2008,,White,Sedan,,Left,,,Astragalus,,,111.0,Mechanical,
Porsche,2018-09-14, ID: 1812942,Cayenne ,12000.0,2007,,Silver,Truck:,,Left,,,Petrol,,,130000.0,Automatic,
Volkswagen,2018-09-14, ID: 1812924,Golf ,3450.0,2003,15,White,Hatchback,116.0,Left,4.0,2.0I,Astragalus,2.0,,140000.0,Automatic,Front
VAZ(Lada),2018-09-13, ID: 1812784,2107 ,2000.0,2011,13,Cherry,Sedan,90.0,Left,4.0,,Astragalus,1.6,black,75000.0,Mechanical,Rear
Volkswagen,2018-09-13, ID: 1812752,Touareg ,6800.0,2003,,Blue,Truck:,,Left,,3.2,Petrol,,,173000.0,Automatic,
Volkswagen,2018-09-13, ID: 1812750,Passat ,4650.0,2007,,black,Sedan,,Left,,2.0 tfsi,Petrol,,,200000.0,Automatic,
Volkswagen,2018-09-13, ID: 1812746,Jetta ,3000.0,2002,,Grey,Sedan,,Left,,,Petrol,2.0,,123000.0,Automatic,
VAZ(Lada),2018-09-13, ID: 1812706,2104 ,1600.0,2007,,Blue,Universal,,Left,,,Astragalus,,,100000.0,Mechanical,
VAZ(Lada),2018-09-13, ID: 1812696,2170 Priora ,2800.0,2008,,Aubergine,Sedan,,Left,,,Petrol,,,150000.0,Mechanical,
VAZ(Lada),2018-09-13, ID: 1812648,2110 ,2300.0,2006,,Other color,Sedan,,Left,,16 klapan,Astragalus,,,250000.0,Mechanical,
VAZ(Lada),2018-09-13, ID: 1812559,2121 ,7300.0,2015,,White,Truck:,,Left,,,Petrol,,,61000.0,Mechanical,
