,brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
312,Chrysler, Տեղադրված է՝  16.09.2018, ID: 1814928,300 C ,6 800 $,2005,,Այլ գույն,,Սեդան,,Ձախ,,300 c,Գազ,,,160000 կմ,Ավտոմատ,
313,Infiniti, Տեղադրված է՝  15.09.2018, ID: 1814913,FX35 ,8 700 $,2005,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,136000 կմ,Ավտոմատ,
314,Ford, Տեղադրված է՝  15.09.2018, ID: 1814855,Fusion ,12 000 $,2015,"18""",Սպիտակ,4,Սեդան,,Ձախ,4,ՇՏԱՊ,Բենզին,2.0,Սև,53000 մղոն,Ավտոմատ,Առջևի
315,Ford, Տեղադրված է՝  15.09.2018, ID: 1814737,Focus ,4 700 $,2014,"16""",Մոխրագույն,4,Սեդան,150,Ձախ,4,NMAN GIN GOYUTYUN CHUNI,Բենզին,2.0,Մոխրագույն,87500 մղոն,Ավտոմատ,Առջևի
316,Honda, Տեղադրված է՝  15.09.2018, ID: 1814717,Civic ,4 600 $,2006,,Արծաթագույն,,Սեդան,,Աջ,,1.8,Բենզին,,,160000 կմ,Ավտոմատ,
317,Ford, Տեղադրված է՝  15.09.2018, ID: 1814639,Explorer ,7 900 $,2007,"17""",Սև,5,Ամենագնաց,,Ձախ,6,,Գազ,4.0,Մոխրագույն,180000 կմ,Ավտոմատ,Լիաքարշակ
318,Infiniti, Տեղադրված է՝  15.09.2018, ID: 1814539,FX35 ,7 200 $,2003,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
319,Honda, Տեղադրված է՝  15.09.2018, ID: 1814476,Elysion ,6 400 $,2005,,Սպիտակ,,Ունիվերսալ,250,Աջ,,,Գազ,3.0,,195800 կմ,Ավտոմատ,
320,Honda, Տեղադրված է՝  15.09.2018, ID: 1814406,Elysion ,4 500 $,2004,"18""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Artakarg mekena auction 4 bal,Բենզին,2.4,Սև,128000 կմ,Ավտոմատ,Առջևի
321,Hummer, Տեղադրված է՝  15.09.2018, ID: 1814403,H2 ,24 000 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,195000 կմ,Ավտոմատ,
322,Honda, Տեղադրված է՝  15.09.2018, ID: 1814325,CR-V ,4 800 $,2003,,Արծաթագույն,,Ամենագնաց,,Ձախ,,2.4L EX,Գազ,,,170000 մղոն,Ավտոմատ,
323,Ford, Տեղադրված է՝  15.09.2018, ID: 1814186,Focus ,5 500 $,2006,,Սև,,Սեդան,,Ձախ,,Focus 2,Բենզին,,,224000 կմ,Ավտոմատ,
324,Ford, Տեղադրված է՝  15.09.2018, ID: 1814161,Mondeo ,8 500 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,2.3 mator,Բենզին,,,92000 կմ,Ավտոմատ,
325,GAZ, Տեղադրված է՝  15.09.2018, ID: 1814148,Газель ,4 500 $,2007,,Նարնջագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,SDASDF,Գազ,,,282000 կմ,Մեխանիկական,
326,Honda, Տեղադրված է՝  15.09.2018, ID: 1814109,Elysion ,5 400 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,103000 կմ,Ավտոմատ,
327,Chrysler, Տեղադրված է՝  15.09.2018, ID: 1814066,300 C ,8 200 $,2004,,Սև,,Սեդան,,Ձախ,,Gerazanc,Բենզին,,,40 մղոն,Ավտոմատ,
328,Honda, Տեղադրված է՝  15.09.2018, ID: 1813985,Elysion ,5 000 $,2005,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4 Gaz,Գազ,,,180000 կմ,Ավտոմատ,
329,Honda, Տեղադրված է՝  15.09.2018, ID: 1813957,Elysion ,6 500 $,2004,"18""",Սև,4,Ունիվերսալ,160,Աջ,4,24,Գազ,2.4,Մոխրագույն,160000 կմ,Ավտոմատ,Առջևի
330,Honda, Տեղադրված է՝  15.09.2018, ID: 1813894,Accord ,3 300 $,2001,,Ոսկեգույն,,Սեդան,,Ձախ,,EX V6,Գազ,,,195000 մղոն,Ավտոմատ,
331,Ford, Տեղադրված է՝  14.09.2018, ID: 1813810,Contour ,3 800 $,2004,,Սպիտակ,,Ունիվերսալ,,Ձախ,,Dizel,Դիզել,,,194000 կմ,Մեխանիկական,
332,Honda, Տեղադրված է՝  14.09.2018, ID: 1813771,CR-V ,10 600 $,2011,"17""",Մոխրագույն,5,Ամենագնաց,180,Ձախ,4,,Բենզին,2.4,Բեժ,62009 մղոն,Ավտոմատ,Լիաքարշակ
333,Honda, Տեղադրված է՝  14.09.2018, ID: 1813714,Mobilio ,3 200 $,2002,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,197000 կմ,Վարիատոր,
334,Honda, Տեղադրված է՝  14.09.2018, ID: 1813633,Elysion ,7 000 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,128000 կմ,Ավտոմատ,
335,Honda, Տեղադրված է՝  14.09.2018, ID: 1813443,Civic ,3 900 $,2005,,Արծաթագույն,,Սեդան,,Աջ,,,Բենզին,,,50 կմ,Ավտոմատ,
336,Ford, Տեղադրված է՝  14.09.2018, ID: 1813186,Fusion ,10 800 $,2013,,Սև,,Սեդան,,Ձախ,,"2,5 litr",Բենզին,,,70000 կմ,Ավտոմատ,
337,Ford, Տեղադրված է՝  14.09.2018, ID: 1812966,Transit ,7 500 $,2003,,Շագանակագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,,,200000 կմ,Մեխանիկական,
338,Ford, Տեղադրված է՝  13.09.2018, ID: 1812724,F150 ,10 500 $,2005,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,130000 կմ,Ավտոմատ,
339,Honda, Տեղադրված է՝  13.09.2018, ID: 1812723,Accord ,18 000 $,2013,"17""",Սև,4,Սեդան,173,Ձախ,4,Accord 2.4 L,Բենզին,2.4,Բեժ,62700 կմ,Ավտոմատ,Առջևի
340,Infiniti, Տեղադրված է՝  13.09.2018, ID: 1812719,QX4 ,7 700 $,2002,,Կապույտ,,Ամենագնաց,,Ձախ,,,Բենզին,,,135000 կմ,Ավտոմատ,
341,Honda, Տեղադրված է՝  13.09.2018, ID: 1812701,Elysion ,6 000 $,2005,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,RR1,Գազ,,,170000 կմ,Ավտոմատ,
342,Honda, Տեղադրված է՝  13.09.2018, ID: 1812673,CR-V ,7 500 $,2006,"16""",Սպիտակ,5,Ամենագնաց,162,Ձախ,4,,Բենզին,2.4,Բեժ,140000 մղոն,Ավտոմատ,Լիաքարշակ
343,Ford, Տեղադրված է՝  13.09.2018, ID: 1812604,Focus ,4 500 $,2013,,Մոխրագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,40000 մղոն,Ավտոմատ,
344,Infiniti, Տեղադրված է՝  13.09.2018, ID: 1812571,QX4 ,5 800 $,2001,"17""",Արծաթագույն,5,Ամենագնաց,220,Ձախ,6,FULL,Գազ,3.5,Բեժ,152000 կմ,Ավտոմատ,Լիաքարշակ
345,Honda, Տեղադրված է՝  13.09.2018, ID: 1812236,Elysion ,8 000 $,2007,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.4,Բենզին,,,205000 կմ,Ավտոմատ,
346,GAZ, Տեղադրված է՝  13.09.2018, ID: 1812014,3102 ,2 500 $,2001,,Սև,,Սեդան,,Ձախ,,Lux,Բենզին,,,134000 կմ,Մեխանիկական,
347,Honda, Տեղադրված է՝  13.09.2018, ID: 1811979,Elysion ,6 300 $,2006,"17""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,163,Ձախ,4,restayling dzax ruyl,Բենզին,2.4,Սև,160000 կմ,Ավտոմատ,Առջևի
348,Honda, Տեղադրված է՝  13.09.2018, ID: 1811894,Fit ,3 300 $,2005,,Արծաթագույն,,Սեդան,,Աջ,,,Բենզին,,,130000 կմ,Վարիատոր,
349,Honda, Տեղադրված է՝  13.09.2018, ID: 1811778,Elysion ,5 900 $,2004,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,93000 կմ,Ավտոմատ,
350,Honda, Տեղադրված է՝  13.09.2018, ID: 1811747,Elysion ,5 500 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,190000 կմ,Ավտոմատ,
351,Honda, Տեղադրված է՝  12.09.2018, ID: 1811649,CR-V ,11 400 $,2008,"17""",Սպիտակ,5,Ունիվերսալ,170,Ձախ,,,Բենզին,2.4,Բեժ,110000 կմ,Ավտոմատ,Լիաքարշակ
352,GAZ, Տեղադրված է՝  12.09.2018, ID: 1811638,31105 ,2 550 $,2004,,Սև,,Սեդան,,Ձախ,,,Գազ,,,157000 կմ,Մեխանիկական,
353,Infiniti, Տեղադրված է՝  12.09.2018, ID: 1811600,FX35 ,19 500 $,2011,,Սմբկագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,65000 կմ,Ավտոմատ,
354,Honda, Տեղադրված է՝  12.09.2018, ID: 1811571,Elysion ,6 800 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Փոխված աջից ձախ,,,Բենզին,,,128000 կմ,Ավտոմատ,
355,Honda, Տեղադրված է՝  12.09.2018, ID: 1811433,Fit ,3 500 $,2006,,Սպիտակ,,Հետչբեք,,Աջ,,1.3,Բենզին,,,107000 կմ,Ավտոմատ,
356,Ford, Տեղադրված է՝  12.09.2018, ID: 1811374,Focus ,7 200 $,2013,,Սև,,Հետչբեք,,Ձախ,,SPORT 12-13,Բենզին,,,100000 կմ,Ավտոմատ,
357,Honda, Տեղադրված է՝  12.09.2018, ID: 1811365,Airwave ,5 000 $,2009,"15""",Սև,5,Ունիվերսալ,112,Աջ,4,GJ1,Գազ,1.5,Սև,83400 կմ,Վարիատոր,Առջևի
358,Infiniti, Տեղադրված է՝  12.09.2018, ID: 1811353,QX4 ,5 600 $,2001,,Արծաթագույն,,Ամենագնաց,,Ձախ,,H,Գազ,,,150000 կմ,Ավտոմատ,
359,Honda, Տեղադրված է՝  12.09.2018, ID: 1811219,Elysion ,6 500 $,2006,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,110000 կմ,Ավտոմատ,
360,Ford, Տեղադրված է՝  12.09.2018, ID: 1810876,Transit ,8 800 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Դիզել,,,149999 կմ,Մեխանիկական,
361,Ford, Տեղադրված է՝  12.09.2018, ID: 1810831,Transit ,7 500 $,2002,,Սպիտակ,,Ունիվերսալ,,Ձախ,,125 DZIAUJ,Դիզել,,,160000 կմ,Ավտոմատ,
362,Honda, Տեղադրված է՝  12.09.2018, ID: 1810725,Elysion ,6 500 $,2005,,Սպիտակ,,Ունիվերսալ,,Ձախ,,2.4,Բենզին,,,100000 կմ,Ավտոմատ,
363,Ford, Տեղադրված է՝  12.09.2018, ID: 1810706,Focus ,7 500 $,2012,,Արծաթագույն,,Հետչբեք,,Ձախ,,TITANIUM,Բենզին,,,85000 կմ,Ավտոմատ,
364,Honda, Տեղադրված է՝  12.09.2018, ID: 1810624,Elysion ,8 000 $,2008,"17""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,160,Աջ,4,,Գազ,2.4,Սև,150000 կմ,Ավտոմատ,Առջևի
365,Infiniti, Տեղադրված է՝  11.09.2018, ID: 1810457,FX35 ,8 000 $,2004,,Սև,,Ամենագնաց,,Ձախ,,"4x4, 3,5 mator",Բենզին,,,150000 կմ,Ավտոմատ,
366,GAZ, Տեղադրված է՝  11.09.2018, ID: 1810425,31105 ,2 200 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,Volga 2.3 ijektor,Գազ,,,200000 կմ,Մեխանիկական,
367,Chrysler, Տեղադրված է՝  11.09.2018, ID: 1810264,300 C ,8 500 $,2007,"20""",Սպիտակ,4,Սեդան,340,Ձախ,8,HEMI (5.7MATOR),Գազ,5.7,Մոխրագույն,95000 մղոն,Ավտոմատ,Ետևի
368,Infiniti, Տեղադրված է՝  11.09.2018, ID: 1810073,G35 ,4 500 $,2002,,Արծաթագույն,4,Սեդան,,Ձախ,,"ԳԱԶԻ ԲԱԼՈՆ1,8,ԻԺԵԿՏՈՐ",Գազ,3.5,,220000 կմ,Ավտոմատ,
369,Honda, Տեղադրված է՝  11.09.2018, ID: 1810050,Elysion ,6 100 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,G-aero,Գազ,,,103000 կմ,Ավտոմատ,
370,Honda, Տեղադրված է՝  11.09.2018, ID: 1810048,Elysion ,6 100 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,G-aero,Գազ,,,103000 կմ,Ավտոմատ,
371,Ford, Տեղադրված է՝  11.09.2018, ID: 1809922,Transit ,3 700 $,2000,,Սպիտակ,,Ֆուրգոն,,Ձախ,,,Դիզել,2.5,,10 կմ,Մեխանիկական,
372,Honda, Տեղադրված է՝  11.09.2018, ID: 1809862,Elysion ,7 500 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.4,Բենզին,,,10 կմ,Ավտոմատ,
373,Ford, Տեղադրված է՝  11.09.2018, ID: 1809859,Fusion ,10 000 $,2010,"17""",Մոխրագույն,4,Սեդան,194,Ձախ,4,2.5 HYBRID,Հիբրիդ,2.5,Սև,116000 մղոն,Ավտոմատ,Առջևի
374,GAZ, Տեղադրված է՝  11.09.2018, ID: 1809810,3110 ,2 000 $,2002,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,100000 կմ,Մեխանիկական,
375,Honda, Տեղադրված է՝  11.09.2018, ID: 1809752,Elysion ,3 700 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Փոխված աջից ձախ,,,Բենզին,,,137000 կմ,Ավտոմատ,
376,Honda, Տեղադրված է՝  11.09.2018, ID: 1809560,Fit ,3 100 $,2004,"14""",Կապույտ,5,Հետչբեք,110,Աջ,,1.5variator,Բենզին,1.5,Սև,110090 կմ,Վարիատոր,Առջևի
377,Infiniti, Տեղադրված է՝  11.09.2018, ID: 1809435,FX35 ,19 800 $,2010,"21""",Սև,5,Ամենագնաց,325,Ձախ,6,INFINITI FX37 S,Բենզին,3.7,Սև,85000 կմ,Ավտոմատ,Լիաքարշակ
378,GAZ, Տեղադրված է՝  10.09.2018, ID: 1809355,31105 ,4 100 $,2004,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,118998 կմ,Մեխանիկական,
379,GAZ, Տեղադրված է՝  10.09.2018, ID: 1809300,Газель ,2 300 $,2003,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,,,100000 կմ,Մեխանիկական,
380,GAZ, Տեղադրված է՝  10.09.2018, ID: 1809275,31105 ,3 200 $,2007,,Այլ գույն,,Սեդան,,Ձախ,,,Բենզին,,,130000 կմ,Մեխանիկական,
381,Chrysler, Տեղադրված է՝  10.09.2018, ID: 1809252,300 C ,6 800 $,2006,,Սև,,Սեդան,,Ձախ,,,Գազ,,,140000 կմ,Ավտոմատ,
382,Infiniti, Տեղադրված է՝  10.09.2018, ID: 1808937,FX37 ,21 000 $,2013,,Սպիտակ,,Ամենագնաց,,Ձախ,,QX70,Բենզին,,,105000 կմ,Ավտոմատ,
383,Honda, Տեղադրված է՝  10.09.2018, ID: 1808785,Odyssey ,8 500 $,2007,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Գազ,,,105000 մղոն,Ավտոմատ,
384,Honda, Տեղադրված է՝  10.09.2018, ID: 1808665,Odyssey ,4 200 $,2003,,Կապույտ,,Ունիվերսալ,,Աջ,,,Գազ,,,143000 կմ,Ավտոմատ,
385,Honda, Տեղադրված է՝  10.09.2018, ID: 1808612,Elysion ,6 500 $,2006,"17""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,160,Աջ,,,Գազ,2.4,Սև,94000 կմ,Ավտոմատ,Առջևի
386,Honda, Տեղադրված է՝  10.09.2018, ID: 1808465,Elysion ,6 300 $,2005,"16""",Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,160,Աջ,,,Բենզին,2.4,Բեժ,135000 կմ,Ավտոմատ,Առջևի
387,Honda, Տեղադրված է՝  10.09.2018, ID: 1808432,CR-V ,6 200 $,2002,,Սպիտակ,5,Ունիվերսալ,158,Աջ,4,,Գազ,2.0,Սև,120000 կմ,Ավտոմատ,Լիաքարշակ
388,Ford, Տեղադրված է՝  10.09.2018, ID: 1808384,Mondeo ,1 944 000 ֏,2006,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
389,Honda, Տեղադրված է՝  10.09.2018, ID: 1808379,Civic ,5 300 $,2007,"16""",Ոսկեգույն,4,Սեդան,140,Ձախ,,EX,Բենզին,1.8,,237000 կմ,Ավտոմատ,Առջևի
390,Ford, Տեղադրված է՝  10.09.2018, ID: 1808374,Mondeo ,1 944 000 ֏,2006,,Սև,,Սեդան,,Ձախ,,,Գազ,,,210000 կմ,Ավտոմատ,
391,GAZ, Տեղադրված է՝  10.09.2018, ID: 1808338,Այլ/Օther ,2 138 400 ֏,2009,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,85000 կմ,Մեխանիկական,
392,Honda, Տեղադրված է՝  10.09.2018, ID: 1808059,Fit ,4 000 $,2008,,Արծաթագույն,,Սեդան,,Աջ,,HONDA FIT 1.3 2008T.,Բենզին,,,120000 կմ,Վարիատոր,
393,Infiniti, Տեղադրված է՝  10.09.2018, ID: 1808049,FX35 ,11 000 $,2005,"22""",Սև,4,Ունիվերսալ,288,Ձախ,6,RS,Գազ,3.5,Բեժ,60000 մղոն,Ավտոմատ,Ետևի
394,Ford, Տեղադրված է՝  09.09.2018, ID: 1807961,Transit ,5 800 $,2001,,Կարմիր,,Ֆուրգոն,120,Ձախ,,Բեռնատար,Դիզել,2.4,,300000 կմ,Մեխանիկական,
395,GAZ, Տեղադրված է՝  09.09.2018, ID: 1807864,3110 ,2 000 $,2000,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,300000 կմ,Մեխանիկական,
396,Ford, Տեղադրված է՝  09.09.2018, ID: 1807654,Fiesta ,3 300 $,2007,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.4l,Բենզին,,,220000 կմ,Մեխանիկական,
397,Honda, Տեղադրված է՝  09.09.2018, ID: 1807528,Fit ,4 250 $,2009,,Սև,,Ունիվերսալ,,Աջ,,1.3,Գազ,,,125000 կմ,Վարիատոր,
398,Infiniti, Տեղադրված է՝  09.09.2018, ID: 1807512,FX35 ,18 500 $,2011,"18""",Սև,4,Ունիվերսալ,303,Ձախ,,,Բենզին,3.5,Սև,8600 մղոն,Ավտոմատ,Լիաքարշակ
399,Honda, Տեղադրված է՝  09.09.2018, ID: 1807495,CR-V ,6 000 $,2003,,Սև,,Ունիվերսալ,,Ձախ,,4x4,Գազ,,,212000 մղոն,Ավտոմատ,
400,Ford, Տեղադրված է՝  09.09.2018, ID: 1807481,Mustang ,15 900 $,2013,,Արծաթագույն,,Կուպե,,Ձախ,,"V6, 3.7L",Բենզին,,,122000 կմ,Ավտոմատ,
401,GAZ, Տեղադրված է՝  09.09.2018, ID: 1807467,3110 ,800 000 ֏,2002,,Սև,,Սեդան,130,Ձախ,,,Գազ,2.0,,166000 կմ,Մեխանիկական,
402,Infiniti, Տեղադրված է՝  09.09.2018, ID: 1807417,FX35 ,16 500 $,2010,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,99000 կմ,Ավտոմատ,
403,Infiniti, Տեղադրված է՝  09.09.2018, ID: 1807388,FX50 ,16 500 $,2009,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
404,Honda, Տեղադրված է՝  08.09.2018, ID: 1807164,Elysion ,6 500 $,2004,"16""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,,Աջ,4,2.4 ГАЗ,Գազ,2.4,Բեժ,117000 կմ,Ավտոմատ,Առջևի
405,Honda, Տեղադրված է՝  08.09.2018, ID: 1807129,Accord ,13 000 $,2013,,Սև,,Սեդան,,Ձախ,,2.4,Բենզին,,,94000 մղոն,Ավտոմատ,
406,Hummer, Տեղադրված է՝  08.09.2018, ID: 1807127,H3 ,12 000 $,2006,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,160000 կմ,Ավտոմատ,
407,Honda, Տեղադրված է՝  08.09.2018, ID: 1807102,Fit ,4 000 $,2008,,Սպիտակ,,Հետչբեք,,Աջ,,,Գազ,,,190000 կմ,Վարիատոր,
408,Ford, Տեղադրված է՝  08.09.2018, ID: 1806897,Escape ,4 900 $,2004,,Սպիտակ,,Ամենագնաց,,Ձախ,,LTD 3.0,Գազ,,,100 կմ,Ավտոմատ,
409,Honda, Տեղադրված է՝  08.09.2018, ID: 1806895,Fit ,3 400 $,2005,"14""",Արծաթագույն,5,Հետչբեք,86,Աջ,,,Բենզին,1.3,Մոխրագույն,128000 կմ,Վարիատոր,
410,Infiniti, Տեղադրված է՝  08.09.2018, ID: 1806858,G37 ,11 000 $,2010,,Այլ գույն,,Կուպե,,Ձախ,,37,Բենզին,,,110000 կմ,Ավտոմատ,
411,Ford, Տեղադրված է՝  08.09.2018, ID: 1806688,Transit ,4 550 $,2002,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.0,Դիզել,,,193000 կմ,Մեխանիկական,
412,Honda, Տեղադրված է՝  08.09.2018, ID: 1806515,Fit ,2 800 $,2003,,Ոսկեգույն,,Սեդան,,Աջ,,ARIA,Բենզին,1.5,,117000 կմ,Ավտոմատ,
413,Honda, Տեղադրված է՝  08.09.2018, ID: 1806380,Elysion ,5 300 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,2.4,Գազ,,,143000 կմ,Ավտոմատ,
414,Infiniti, Տեղադրված է՝  07.09.2018, ID: 1806018,FX50 ,23 000 $,2009,,Սև,,Ամենագնաց,,Ձախ,,S,Բենզին,,,84769 կմ,Ավտոմատ,
415,Ford, Տեղադրված է՝  07.09.2018, ID: 1805811,Transit ,5 900 $,2006,,Սպիտակ,,Ֆուրգոն,,Ձախ,,KANDICYANER,Դիզել,,,200000 կմ,Մեխանիկական,
416,Infiniti, Տեղադրված է՝  07.09.2018, ID: 1805666,FX35 ,9 444 $,2005,,Մոխրագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,130000 մղոն,Ավտոմատ,
417,Honda, Տեղադրված է՝  07.09.2018, ID: 1805483,Elysion ,6 400 $,2005,"17""",Սպիտակ,5,Ունիվերսալ,250,Աջ,6,,Բենզին,3.0,Բեժ,180000 կմ,Ավտոմատ,Առջևի
418,Honda, Տեղադրված է՝  07.09.2018, ID: 1805332,Elysion ,9 500 $,2007,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,Prestige 3.5,Բենզին,,,157000 կմ,Ավտոմատ,
419,Honda, Տեղադրված է՝  07.09.2018, ID: 1805331,Elysion ,6 100 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,148000 կմ,Ավտոմատ,
420,Honda, Տեղադրված է՝  07.09.2018, ID: 1805281,Elysion ,5 000 $,2005,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Բենզին,,,12000 կմ,Ավտոմատ,
421,Infiniti, Տեղադրված է՝  07.09.2018, ID: 1805176,Q70 ,16 000 $,2015,,Կապույտ,,Սեդան,,Ձախ,,Q70L 3.7,Բենզին,,,13000 կմ,Ավտոմատ,
422,Hummer, Տեղադրված է՝  07.09.2018, ID: 1805162,H3 ,13 000 $,2006,,Սև,,Ունիվերսալ,,Ձախ,,,Բենզին,,,119000 կմ,Ավտոմատ,
423,Honda, Տեղադրված է՝  06.09.2018, ID: 1805144,Odyssey ,4 900 $,2004,"16""",Երկնագույն,5,Ունիվերսալ,243,Ձախ,6,,Գազ,3.5,Մոխրագույն,205000 կմ,Ավտոմատ,Առջևի
424,Honda, Տեղադրված է՝  06.09.2018, ID: 1805134,Elysion ,9 500 $,2008,"17""",Սև,5,Մինիվեն / Միկրոավտոբուս,160,Աջ,4,"PRESTIGE, 2.4, 2WD",Բենզին,2.4,Սև,180000 կմ,Ավտոմատ,Առջևի
425,GAZ, Տեղադրված է՝  06.09.2018, ID: 1805102,31105 ,1 600 $,2004,,Սև,,Սեդան,,Ձախ,,,Գազ,,,111111 կմ,Մեխանիկական,
426,Ford, Տեղադրված է՝  06.09.2018, ID: 1804427,Transit ,5 800 $,2007,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Դիզել,,,300000 կմ,Մեխանիկական,
427,Honda, Տեղադրված է՝  06.09.2018, ID: 1804351,Elysion ,6 100 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,148000 կմ,Ավտոմատ,
428,Honda, Տեղադրված է՝  06.09.2018, ID: 1804343,Elysion ,6 700 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,3.0l,Բենզին,3.0,,126000 կմ,Ավտոմատ,Առջևի
429,Infiniti, Տեղադրված է՝  06.09.2018, ID: 1804246,EX35 ,10 000 $,2008,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.5,Բենզին,,,146901 կմ,Ավտոմատ,
430,Ford, Տեղադրված է՝  06.09.2018, ID: 1804142,Fusion ,3 650 $,2014,"16""",Նարնջագույն,5,Սեդան,175,Ձախ,4,2.5 cepov mator,Բենզին,2.5,Բեժ,99000 մղոն,Ավտոմատ,Առջևի
431,Honda, Տեղադրված է՝  06.09.2018, ID: 1804136,CR-V ,6 200 $,2003,"15""",Արծաթագույն,5,Ամենագնաց,162,Ձախ,4,,Գազ,2.4,Մոխրագույն,220000 կմ,Ավտոմատ,Լիաքարշակ
432,Honda, Տեղադրված է՝  06.09.2018, ID: 1804119,Elysion ,7 000 $,2006,,Սպիտակ,,Սեդան,,Աջ,,,Գազ,,,20 կմ,Ավտոմատ,
433,Hummer, Տեղադրված է՝  05.09.2018, ID: 1804092,H3 ,18 500 $,2009,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,73000 կմ,Ավտոմատ,
434,Honda, Տեղադրված է՝  05.09.2018, ID: 1804058,Fit ,3 200 $,2002,,Արծաթագույն,,Սեդան,,Աջ,,,Բենզին,,,130000 կմ,Ավտոմատ,
435,Ford, Տեղադրված է՝  05.09.2018, ID: 1804053,Explorer ,5 000 $,2002,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
436,Ford, Տեղադրված է՝  05.09.2018, ID: 1804052,Explorer ,4 800 $,2002,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
437,Honda, Տեղադրված է՝  05.09.2018, ID: 1804009,Elysion ,6 200 $,2008,"17""",Կապույտ,5,Մինիվեն / Միկրոավտոբուս,155,Ձախ,4,,Բենզին,2.3,Սև,113000 կմ,Ավտոմատ,Առջևի
